2025-09-16 20:43:08 | INFO | Kafka producer connected to localhost:9092
2025-09-16 20:44:42 | INFO | {'message': 'I just shared a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-16 20:44:42', 'category': 'humor', 'sentiment': 0.16, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-16 20:44:42 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-16 20:44:42', 'category': 'humor', 'sentiment': 0.16, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-16 20:44:47 | INFO | {'message': 'I just tried a trick! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-16 20:44:47', 'category': 'other', 'sentiment': 0.56, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-16 20:44:47 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a trick! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-16 20:44:47', 'category': 'other', 'sentiment': 0.56, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-16 20:44:52 | INFO | {'message': 'I just shared a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-16 20:44:52', 'category': 'humor', 'sentiment': 0.34, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-16 20:44:52 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-16 20:44:52', 'category': 'humor', 'sentiment': 0.34, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-16 20:44:57 | INFO | {'message': 'I just saw travel! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-16 20:44:57', 'category': 'travel', 'sentiment': 0.59, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-16 20:44:57 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw travel! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-16 20:44:57', 'category': 'travel', 'sentiment': 0.59, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-16 20:45:02 | INFO | {'message': 'I just shared Python! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-16 20:45:02', 'category': 'tech', 'sentiment': 0.56, 'keyword_mentioned': 'Python', 'message_length': 38}
2025-09-16 20:45:02 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared Python! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-16 20:45:02', 'category': 'tech', 'sentiment': 0.56, 'keyword_mentioned': 'Python', 'message_length': 38}
2025-09-16 20:45:09 | INFO | {'message': 'I just shared Python! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-16 20:45:09', 'category': 'tech', 'sentiment': 0.8, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-16 20:45:09 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared Python! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-16 20:45:09', 'category': 'tech', 'sentiment': 0.8, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-16 20:45:14 | INFO | {'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-16 20:45:14', 'category': 'gaming', 'sentiment': 0.08, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-16 20:45:14 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-16 20:45:14', 'category': 'gaming', 'sentiment': 0.08, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-16 20:45:19 | INFO | {'message': 'I just found game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-16 20:45:19', 'category': 'gaming', 'sentiment': 0.17, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-16 20:45:19 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-16 20:45:19', 'category': 'gaming', 'sentiment': 0.17, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-16 20:45:24 | INFO | {'message': 'I just loved a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-16 20:45:24', 'category': 'entertainment', 'sentiment': 0.01, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-16 20:45:24 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-16 20:45:24', 'category': 'entertainment', 'sentiment': 0.01, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-16 20:45:29 | INFO | {'message': 'I just found Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-16 20:45:29', 'category': 'tech', 'sentiment': 0.94, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-16 20:45:29 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-16 20:45:29', 'category': 'tech', 'sentiment': 0.94, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-16 20:45:34 | INFO | {'message': 'I just found a story! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-16 20:45:34', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-16 20:45:34 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a story! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-16 20:45:34', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-16 20:45:40 | INFO | {'message': 'I just found Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-16 20:45:40', 'category': 'tech', 'sentiment': 0.81, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-16 20:45:40 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-16 20:45:40', 'category': 'tech', 'sentiment': 0.81, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-16 20:45:45 | INFO | {'message': 'I just loved an app! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-16 20:45:45', 'category': 'other', 'sentiment': 0.92, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-16 20:45:45 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved an app! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-16 20:45:45', 'category': 'other', 'sentiment': 0.92, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-16 20:45:50 | INFO | {'message': 'I just saw JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-16 20:45:50', 'category': 'tech', 'sentiment': 0.92, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-16 20:45:50 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-16 20:45:50', 'category': 'tech', 'sentiment': 0.92, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-16 20:45:55 | INFO | {'message': 'I just loved a movie! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-16 20:45:55', 'category': 'entertainment', 'sentiment': 0.32, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-16 20:45:55 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a movie! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-16 20:45:55', 'category': 'entertainment', 'sentiment': 0.32, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-16 20:46:00 | INFO | {'message': 'I just loved a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-16 20:46:00', 'category': 'other', 'sentiment': 0.43, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-16 20:46:00 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-16 20:46:00', 'category': 'other', 'sentiment': 0.43, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-16 20:46:05 | INFO | {'message': 'I just tried a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-16 20:46:05', 'category': 'other', 'sentiment': 0.69, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-16 20:46:05 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-16 20:46:05', 'category': 'other', 'sentiment': 0.69, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-16 20:46:10 | INFO | {'message': 'I just found a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-16 20:46:10', 'category': 'other', 'sentiment': 0.71, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-16 20:46:10 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-16 20:46:10', 'category': 'other', 'sentiment': 0.71, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-16 20:46:16 | INFO | {'message': 'I just loved a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-16 20:46:16', 'category': 'entertainment', 'sentiment': 0.21, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-16 20:46:16 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-16 20:46:16', 'category': 'entertainment', 'sentiment': 0.21, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-16 20:46:21 | INFO | {'message': 'I just found Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-16 20:46:21', 'category': 'tech', 'sentiment': 0.26, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-16 20:46:21 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-16 20:46:21', 'category': 'tech', 'sentiment': 0.26, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-16 20:46:26 | INFO | {'message': 'I just loved an app! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-16 20:46:26', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-16 20:46:26 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved an app! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-16 20:46:26', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-16 20:46:31 | INFO | {'message': 'I just loved a movie! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-16 20:46:31', 'category': 'entertainment', 'sentiment': 0.99, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-16 20:46:31 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a movie! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-16 20:46:31', 'category': 'entertainment', 'sentiment': 0.99, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-16 20:46:36 | INFO | {'message': 'I just found recipe! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-16 20:46:36', 'category': 'food', 'sentiment': 0.51, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-16 20:46:36 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found recipe! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-16 20:46:36', 'category': 'food', 'sentiment': 0.51, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-16 20:46:41 | INFO | {'message': 'I just shared a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-16 20:46:41', 'category': 'humor', 'sentiment': 0.15, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-09-16 20:46:41 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-16 20:46:41', 'category': 'humor', 'sentiment': 0.15, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-09-16 20:46:47 | INFO | {'message': 'I just tried an app! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-16 20:46:47', 'category': 'other', 'sentiment': 0.09, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-16 20:46:47 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried an app! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-16 20:46:47', 'category': 'other', 'sentiment': 0.09, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-16 20:46:50 | WARNING | Producer interrupted by user.
2025-09-16 20:46:50 | INFO | Kafka producer closed.
2025-09-16 20:46:50 | INFO | Producer shutting down.
